time,open,high,low,close,volume
2025-05-26 22:00:00,0.64823,0.64846,0.64816,0.64842,434
2025-05-26 23:00:00,0.64842,0.64883,0.64839,0.64874,412
2025-05-27 00:00:00,0.64812,0.64851,0.648,0.64846,146
2025-05-27 01:00:00,0.64848,0.6487,0.64792,0.64829,892
2025-05-27 02:00:00,0.64829,0.6484,0.64792,0.64793,717
2025-05-27 03:00:00,0.64793,0.64932,0.64792,0.64918,2076
2025-05-27 04:00:00,0.64918,0.64947,0.64833,0.64842,2267
2025-05-27 05:00:00,0.64842,0.64853,0.64744,0.64805,1654
2025-05-27 06:00:00,0.64805,0.64846,0.64755,0.64774,1347
2025-05-27 07:00:00,0.64774,0.64852,0.64696,0.64708,1703
2025-05-27 08:00:00,0.64708,0.64775,0.64602,0.64775,2900
2025-05-27 09:00:00,0.64778,0.64874,0.64684,0.64686,3348
2025-05-27 10:00:00,0.64686,0.64727,0.64446,0.64462,4120
2025-05-27 11:00:00,0.64462,0.64546,0.64454,0.64483,3471
2025-05-27 12:00:00,0.64483,0.6456,0.64458,0.64494,2784
2025-05-27 13:00:00,0.64494,0.64499,0.64413,0.64428,2574
2025-05-27 14:00:00,0.64428,0.64503,0.64423,0.64445,1811
2025-05-27 15:00:00,0.64445,0.64546,0.64419,0.64546,2224
2025-05-27 16:00:00,0.64546,0.64602,0.64448,0.64454,2660
2025-05-27 17:00:00,0.64454,0.64505,0.64359,0.64409,4046
2025-05-27 18:00:00,0.64409,0.64425,0.64343,0.64352,2619
2025-05-27 19:00:00,0.64352,0.64439,0.64341,0.64422,2098
2025-05-27 20:00:00,0.64421,0.64445,0.64382,0.64432,1363
2025-05-27 21:00:00,0.64432,0.64463,0.64409,0.64456,1411
2025-05-27 22:00:00,0.64454,0.64465,0.64402,0.64418,1219
2025-05-27 23:00:00,0.64418,0.6445,0.64394,0.64417,709
2025-05-28 00:00:00,0.64341,0.6443,0.64341,0.64416,244
2025-05-28 01:00:00,0.6442,0.64476,0.64416,0.64463,507
2025-05-28 02:00:00,0.64463,0.64473,0.64437,0.64468,426
2025-05-28 03:00:00,0.64468,0.64527,0.64468,0.64478,1993
2025-05-28 04:00:00,0.64478,0.64529,0.64269,0.64285,3582
2025-05-28 05:00:00,0.64284,0.64451,0.64248,0.64366,3296
2025-05-28 06:00:00,0.64364,0.64468,0.64339,0.64434,2488
2025-05-28 07:00:00,0.64434,0.64448,0.64256,0.64257,1707
2025-05-28 08:00:00,0.64257,0.64352,0.64247,0.64338,2228
2025-05-28 09:00:00,0.64339,0.64387,0.64268,0.64289,3024
2025-05-28 10:00:00,0.64287,0.64443,0.64283,0.64396,2996
2025-05-28 11:00:00,0.64396,0.64487,0.64392,0.64462,2160
2025-05-28 12:00:00,0.64463,0.64471,0.64422,0.64425,2478
2025-05-28 13:00:00,0.64424,0.64479,0.64386,0.64404,1913
2025-05-28 14:00:00,0.64404,0.64414,0.64343,0.64364,1935
2025-05-28 15:00:00,0.64364,0.64384,0.64202,0.64209,2676
2025-05-28 16:00:00,0.64209,0.64232,0.64092,0.64124,3837
2025-05-28 17:00:00,0.64129,0.64278,0.64126,0.6423,3896
2025-05-28 18:00:00,0.6423,0.6425,0.64131,0.64155,2741
2025-05-28 19:00:00,0.64155,0.6422,0.64154,0.64215,1518
2025-05-28 20:00:00,0.64215,0.64282,0.64209,0.64254,1391
2025-05-28 21:00:00,0.64253,0.64289,0.64218,0.64247,1428
2025-05-28 22:00:00,0.64246,0.6426,0.6422,0.6424,1268
2025-05-28 23:00:00,0.64239,0.64284,0.64233,0.64262,761
2025-05-29 00:00:00,0.64173,0.6423,0.64169,0.642,187
2025-05-29 01:00:00,0.642,0.6433,0.64186,0.64309,719
2025-05-29 02:00:00,0.64309,0.64351,0.64096,0.64218,3015
2025-05-29 03:00:00,0.64218,0.64276,0.64143,0.64198,4138
2025-05-29 04:00:00,0.64198,0.64233,0.64064,0.64202,3409
2025-05-29 05:00:00,0.64202,0.64229,0.6407,0.64171,2745
2025-05-29 06:00:00,0.64171,0.64248,0.6412,0.64239,2238
2025-05-29 07:00:00,0.64235,0.64307,0.64186,0.64295,1556
2025-05-29 08:00:00,0.64295,0.64296,0.6416,0.64218,1816
2025-05-29 09:00:00,0.64216,0.64417,0.64179,0.64313,2969
2025-05-29 10:00:00,0.64312,0.64487,0.64305,0.64484,2585
2025-05-29 11:00:00,0.64483,0.64489,0.6434,0.6436,2384
2025-05-29 12:00:00,0.6436,0.64468,0.64349,0.64414,1856
2025-05-29 13:00:00,0.64414,0.64463,0.6438,0.64419,2094
2025-05-29 14:00:00,0.64419,0.64431,0.64313,0.6433,1983
2025-05-29 15:00:00,0.6433,0.64562,0.64326,0.64554,4021
2025-05-29 16:00:00,0.64555,0.64595,0.6433,0.64354,3842
2025-05-29 17:00:00,0.64354,0.64446,0.64295,0.64421,3819
2025-05-29 18:00:00,0.64423,0.64488,0.64385,0.6441,3192
2025-05-29 19:00:00,0.64411,0.64504,0.64383,0.64478,2153
2025-05-29 20:00:00,0.64478,0.64515,0.64412,0.64467,1555
2025-05-29 21:00:00,0.64466,0.6452,0.64461,0.64495,1385
2025-05-29 22:00:00,0.64496,0.64501,0.64454,0.64469,1142
2025-05-29 23:00:00,0.64469,0.64475,0.64408,0.6441,511
2025-05-30 00:00:00,0.64341,0.64429,0.64331,0.64391,587
2025-05-30 01:00:00,0.64405,0.64462,0.64395,0.64424,546
2025-05-30 02:00:00,0.6443,0.64471,0.64418,0.64432,748
2025-05-30 03:00:00,0.64432,0.64516,0.64344,0.64455,2150
2025-05-30 04:00:00,0.64458,0.64498,0.64255,0.64268,3369
2025-05-30 05:00:00,0.64268,0.64288,0.64208,0.64252,2185
2025-05-30 06:00:00,0.64252,0.64309,0.64221,0.64256,1466
2025-05-30 07:00:00,0.64256,0.64311,0.64249,0.64294,1270
2025-05-30 08:00:00,0.64294,0.64393,0.64284,0.64349,1570
2025-05-30 09:00:00,0.64347,0.64347,0.6422,0.64223,2075
2025-05-30 10:00:00,0.64224,0.64226,0.64068,0.64171,2723
2025-05-30 11:00:00,0.6417,0.64215,0.64129,0.64142,2479
2025-05-30 12:00:00,0.64141,0.64186,0.64111,0.64168,2321
2025-05-30 13:00:00,0.64168,0.64248,0.64156,0.64192,1794
2025-05-30 14:00:00,0.64192,0.6422,0.64174,0.64206,1775
2025-05-30 15:00:00,0.64205,0.64289,0.64114,0.64218,4429
2025-05-30 16:00:00,0.64218,0.64225,0.64081,0.64088,3421
2025-05-30 17:00:00,0.64094,0.64371,0.64075,0.64341,4654
2025-05-30 18:00:00,0.64342,0.64374,0.64298,0.6432,3588
2025-05-30 19:00:00,0.6432,0.64395,0.64202,0.64241,2875
2025-05-30 20:00:00,0.64241,0.64387,0.64238,0.64357,1792
2025-05-30 21:00:00,0.64357,0.64431,0.64357,0.64407,1922
2025-05-30 22:00:00,0.64406,0.64449,0.64388,0.64433,1321
2025-05-30 23:00:00,0.6443,0.64472,0.64305,0.64325,864
2025-06-02 00:00:00,0.64301,0.64338,0.64285,0.64315,142
2025-06-02 01:00:00,0.64315,0.64456,0.64301,0.64454,1040
