time,open,high,low,close,volume
2025-12-29 15:30:00,74.804,74.804,72.972,73.508,2202
2025-12-29 15:45:00,73.504,73.904,72.867,73.844,2301
2025-12-29 16:00:00,73.81,73.813,72.232,72.755,2421
2025-12-29 16:15:00,72.754,72.957,72.159,72.388,2125
2025-12-29 16:30:00,72.401,73.114,71.833,72.578,2492
2025-12-29 16:45:00,72.575,73.318,72.507,72.648,2389
2025-12-29 17:00:00,72.649,72.649,71.782,72.464,2375
2025-12-29 17:15:00,72.449,72.489,70.911,71.002,2414
2025-12-29 17:30:00,70.981,71.636,70.504,71.318,2253
2025-12-29 17:45:00,71.285,71.613,70.922,71.371,2079
2025-12-29 18:00:00,71.367,72.304,71.285,71.954,2195
2025-12-29 18:15:00,71.977,71.98,71.171,71.341,2134
2025-12-29 18:30:00,71.348,71.955,71.307,71.811,2032
2025-12-29 18:45:00,71.803,72.685,71.797,72.408,2033
2025-12-29 19:00:00,72.414,72.645,72.042,72.386,2153
2025-12-29 19:15:00,72.387,72.495,71.815,71.991,2003
2025-12-29 19:30:00,72.002,72.013,71.383,71.473,1942
2025-12-29 19:45:00,71.469,71.797,71.468,71.611,1673
2025-12-29 20:00:00,71.61,71.744,71.038,71.292,1853
2025-12-29 20:15:00,71.292,71.455,70.796,70.933,1935
2025-12-29 20:30:00,70.93,71.451,70.864,71.296,1657
2025-12-29 20:45:00,71.304,71.831,71.274,71.685,1513
2025-12-29 21:00:00,71.694,71.807,71.325,71.795,1312
2025-12-29 21:15:00,71.795,71.877,71.594,71.743,1267
2025-12-29 21:30:00,71.78,72.155,71.766,72.093,1162
2025-12-29 21:45:00,72.093,72.419,72.038,72.302,1128
2025-12-29 22:00:00,72.303,73.009,72.292,73.002,1414
2025-12-29 22:15:00,73.005,73.014,72.669,72.944,1432
2025-12-29 22:30:00,72.953,73.042,72.424,72.717,1310
2025-12-29 22:45:00,72.72,72.89,72.516,72.808,1311
2025-12-29 23:00:00,72.807,72.807,72.336,72.369,1032
2025-12-29 23:15:00,72.369,72.502,72.094,72.12,700
2025-12-29 23:30:00,72.12,72.245,71.941,72.048,677
2025-12-29 23:45:00,72.045,72.205,72.04,72.107,333
2025-12-30 01:00:00,72.166,72.751,72.147,72.313,1168
2025-12-30 01:15:00,72.313,72.313,71.156,71.884,1496
2025-12-30 01:30:00,71.887,72.196,71.74,72.148,968
2025-12-30 01:45:00,72.149,72.619,72.14,72.528,1195
2025-12-30 02:00:00,72.522,72.664,72.14,72.644,1267
2025-12-30 02:15:00,72.641,73.043,72.37,72.994,1184
2025-12-30 02:30:00,72.994,73.114,72.623,72.81,1238
2025-12-30 02:45:00,72.81,72.936,72.519,72.789,1409
2025-12-30 03:00:00,72.789,72.907,72.035,72.664,2202
2025-12-30 03:15:00,72.664,73.123,72.664,72.797,1816
2025-12-30 03:30:00,72.797,73.6,72.605,73.483,1747
2025-12-30 03:45:00,73.466,73.714,73.377,73.659,1430
