time,open,high,low,close,volume
2025-12-29 15:30:00,58.198,58.233,58.128,58.138,312
2025-12-29 15:45:00,58.138,58.209,58.118,58.148,238
2025-12-29 16:00:00,58.118,58.148,57.918,58.138,384
2025-12-29 16:15:00,58.138,58.148,58.028,58.108,293
2025-12-29 16:30:00,58.098,58.328,57.988,58.198,659
2025-12-29 16:45:00,58.208,58.233,58.128,58.168,375
2025-12-29 17:00:00,58.158,58.213,58.103,58.178,340
2025-12-29 17:15:00,58.178,58.258,58.138,58.158,228
2025-12-29 17:30:00,58.158,58.278,58.138,58.228,324
2025-12-29 17:45:00,58.228,58.298,58.198,58.268,255
2025-12-29 18:00:00,58.278,58.319,58.108,58.319,289
2025-12-29 18:15:00,58.339,58.339,58.098,58.118,455
2025-12-29 18:30:00,58.128,58.238,58.078,58.118,324
2025-12-29 18:45:00,58.118,58.148,58.058,58.078,291
2025-12-29 19:00:00,58.068,58.159,58.058,58.148,207
2025-12-29 19:15:00,58.139,58.248,58.118,58.198,230
2025-12-29 19:30:00,58.198,58.219,58.058,58.068,289
2025-12-29 19:45:00,58.078,58.109,58.038,58.069,152
2025-12-29 20:00:00,58.079,58.098,57.898,57.963,236
2025-12-29 20:15:00,57.958,57.993,57.868,57.978,185
2025-12-29 20:30:00,57.988,58.118,57.978,58.019,287
2025-12-29 20:45:00,58.029,58.048,57.948,57.978,278
2025-12-29 21:00:00,57.979,58.129,57.958,58.128,311
2025-12-29 21:15:00,58.118,58.158,58.028,58.148,322
2025-12-29 21:30:00,58.158,58.239,58.118,58.149,170
2025-12-29 21:45:00,58.159,58.169,58.078,58.098,109
2025-12-29 22:00:00,58.088,58.088,58.048,58.058,31
2025-12-29 22:15:00,58.048,58.058,57.988,57.988,79
2025-12-29 22:30:00,57.998,58.018,57.958,57.963,49
2025-12-29 22:45:00,57.968,57.988,57.878,57.899,80
2025-12-29 23:00:00,57.909,57.938,57.888,57.888,78
2025-12-29 23:15:00,57.878,57.888,57.858,57.868,26
2025-12-29 23:30:00,57.858,57.888,57.838,57.858,52
2025-12-29 23:45:00,57.853,57.888,57.838,57.878,40
2025-12-30 01:00:00,57.799,57.895,57.794,57.849,89
2025-12-30 01:15:00,57.849,57.854,57.794,57.794,32
2025-12-30 01:30:00,57.799,57.814,57.794,57.809,30
2025-12-30 01:45:00,57.804,57.834,57.789,57.834,29
2025-12-30 02:00:00,57.839,57.854,57.824,57.829,21
2025-12-30 02:15:00,57.829,57.844,57.829,57.844,15
2025-12-30 02:30:00,57.844,57.844,57.824,57.824,15
2025-12-30 02:45:00,57.824,57.834,57.774,57.794,22
2025-12-30 03:00:00,57.804,57.825,57.659,57.814,336
2025-12-30 03:15:00,57.824,57.984,57.809,57.935,135
2025-12-30 03:30:00,57.93,57.965,57.909,57.939,221
2025-12-30 03:45:00,57.934,57.974,57.914,57.954,101
2025-12-30 04:00:00,57.964,58.015,57.934,57.964,103
2025-12-30 04:15:00,57.964,57.985,57.929,57.934,94
2025-12-30 04:30:00,57.929,57.955,57.884,57.924,209
2025-12-30 04:45:00,57.934,58.055,57.924,58.01,195
2025-12-30 05:00:00,58.015,58.085,58.014,58.069,233
2025-12-30 05:15:00,58.069,58.165,58.045,58.155,142
2025-12-30 05:30:00,58.145,58.195,58.129,58.134,86
2025-12-30 05:45:00,58.134,58.134,58.074,58.104,43
2025-12-30 06:00:00,58.104,58.144,58.104,58.114,24
2025-12-30 06:15:00,58.124,58.124,58.094,58.104,21
2025-12-30 06:30:00,58.114,58.139,58.104,58.124,28
2025-12-30 06:45:00,58.124,58.129,58.089,58.114,43
2025-12-30 07:00:00,58.114,58.114,58.054,58.094,34
2025-12-30 07:15:00,58.089,58.154,58.084,58.134,42
2025-12-30 07:30:00,58.149,58.255,58.114,58.134,347
2025-12-30 07:45:00,58.124,58.2,58.114,58.175,246
2025-12-30 08:00:00,58.17,58.224,58.134,58.154,101
2025-12-30 08:15:00,58.129,58.155,58.034,58.045,283
2025-12-30 08:30:00,58.055,58.085,58.004,58.034,181
2025-12-30 08:45:00,58.034,58.074,58.004,58.014,180
2025-12-30 09:00:00,58.024,58.055,57.984,58.044,177
2025-12-30 09:15:00,58.045,58.134,58.034,58.075,225
2025-12-30 09:30:00,58.075,58.144,58.054,58.124,134
2025-12-30 09:45:00,58.114,58.119,58.064,58.104,228
2025-12-30 10:00:00,58.104,58.204,58.034,58.174,210
2025-12-30 10:15:00,58.159,58.295,58.144,58.194,442
2025-12-30 10:30:00,58.204,58.324,58.184,58.254,291
2025-12-30 10:45:00,58.254,58.324,58.214,58.269,227
2025-12-30 11:00:00,58.254,58.334,58.214,58.299,302
2025-12-30 11:15:00,58.294,58.379,58.234,58.374,257
2025-12-30 11:30:00,58.364,58.494,58.354,58.425,259
2025-12-30 11:45:00,58.42,58.46,58.399,58.415,323
2025-12-30 12:00:00,58.405,58.485,58.394,58.454,238
