time,open,high,low,close,volume
2025-12-24 00:00:00,1.3515522480010986,1.3518445491790771,1.3508037328720093,1.3514974117279053,0
2025-12-24 01:00:00,1.3514426946640015,1.353234887123108,1.3512600660324097,1.352960228919983,0
2025-12-24 02:00:00,1.3529785871505737,1.3534914255142212,1.3527590036392212,1.3527590036392212,0
2025-12-24 03:00:00,1.352649211883545,1.352649211883545,1.3516253232955933,1.351643681526184,0
2025-12-24 04:00:00,1.351643681526184,1.351698398590088,1.351022720336914,1.3514426946640015,0
2025-12-24 05:00:00,1.351387858390808,1.3522651195526123,1.351278305053711,1.3519724607467651,0
2025-12-24 06:00:00,1.3519543409347534,1.3524296283721924,1.3517167568206787,1.352155327796936,0
2025-12-24 07:00:00,1.3522651195526123,1.3522651195526123,1.351022720336914,1.3512235879898071,0
2025-12-24 08:00:00,1.3514243364334106,1.3522284030914307,1.3503658771514893,1.3522284030914307,0
2025-12-24 09:00:00,1.3521736860275269,1.3528138399124146,1.3521188497543335,1.352338194847107,0
2025-12-24 10:00:00,1.3521369695663452,1.352338194847107,1.3512965440750122,1.351698398590088,0
2025-12-24 11:00:00,1.351607084274292,1.3519359827041626,1.3511322736740112,1.3514609336853027,0
2025-12-24 12:00:00,1.3514060974121094,1.3514243364334106,1.3502200841903687,1.3502929210662842,0
2025-12-24 13:00:00,1.350548267364502,1.3509314060211182,1.350311279296875,1.350584864616394,0
2025-12-24 14:00:00,1.3504570722579956,1.35111403465271,1.349837303161621,1.349837303161621,0
2025-12-24 15:00:00,1.3496733903884888,1.3509862422943115,1.349400281906128,1.3508037328720093,0
2025-12-24 16:00:00,1.3505300283432007,1.3510956764221191,1.3499830961227417,1.3502565622329712,0
2025-12-24 17:00:00,1.3503295183181763,1.3506395816802979,1.3495277166366577,1.3495277166366577,0
2025-12-24 18:00:00,1.3495640754699707,1.3502200841903687,1.3495640754699707,1.3502200841903687,0
2025-12-24 19:00:00,1.3501653671264648,1.3502200841903687,1.3500195741653442,1.3501836061477661,0
2025-12-24 20:00:00,1.3503477573394775,1.3504753112792969,1.350001335144043,1.3500195741653442,0
2025-12-24 21:00:00,1.35023832321167,1.350712537765503,1.3499830961227417,1.350712537765503,0
2025-12-24 22:00:00,1.350311279296875,1.3509132862091064,1.350311279296875,1.3504570722579956,0
2025-12-24 23:00:00,1.3504753112792969,1.3508037328720093,1.3488905429840088,1.3495094776153564,0
2025-12-25 00:00:00,1.35023832321167,1.3513330221176147,1.3501653671264648,1.3505666255950928,0
2025-12-25 01:00:00,1.349127173423767,1.3513513803482056,1.349127173423767,1.3506578207015991,0
2025-12-25 02:00:00,1.3513513803482056,1.3517348766326904,1.3503295183181763,1.3516253232955933,0
2025-12-25 03:00:00,1.3516253232955933,1.3520090579986572,1.350712537765503,1.3513330221176147,0
2025-12-25 04:00:00,1.3512418270111084,1.3516253232955933,1.3508766889572144,1.35111403465271,0
2025-12-25 05:00:00,1.3510043621063232,1.3517532348632812,1.3510043621063232,1.3513330221176147,0
2025-12-25 06:00:00,1.3512600660324097,1.3522651195526123,1.3512600660324097,1.3522651195526123,0
2025-12-25 07:00:00,1.3521004915237427,1.3527222871780396,1.3508037328720093,1.3524844646453857,0
2025-12-25 08:00:00,1.3521188497543335,1.3523930311203003,1.3521188497543335,1.352338194847107,0
2025-12-25 22:00:00,1.353179931640625,1.353179931640625,1.3514974117279053,1.3517714738845825,0
2025-12-25 23:00:00,1.351278305053711,1.351278305053711,1.3502565622329712,1.3509314060211182,0
2025-12-26 00:00:00,1.3506760597229004,1.3518993854522705,1.350621223449707,1.3510775566101074,0
2025-12-26 01:00:00,1.3510043621063232,1.3522651195526123,1.3509314060211182,1.3513513803482056,0
2025-12-26 02:00:00,1.351278305053711,1.3519359827041626,1.3511687517166138,1.3518263101577759,0
2025-12-26 03:00:00,1.3517714738845825,1.3517714738845825,1.350584864616394,1.3506395816802979,0
2025-12-26 04:00:00,1.3505666255950928,1.3508037328720093,1.3500559329986572,1.3500559329986572,0
2025-12-26 05:00:00,1.3499648571014404,1.3499648571014404,1.3487995862960815,1.3494731187820435,0
2025-12-26 06:00:00,1.3496187925338745,1.3500378131866455,1.3488905429840088,1.349017858505249,0
