timestamp,open,high,low,close,volume
1760256000,21.3583,21.4558,21.1257,21.1343,75553.793741
1760259600,21.1343,21.2679,20.9296,21.2314,91920.794294
1760263200,21.2314,21.3554,20.9697,20.9949,358881.388046
1760266800,20.9949,21.1748,20.9844,21.0813,85181.530512
1760270400,21.0813,21.3529,21.0638,21.2728,140772.81314399999
1760274000,21.2728,21.4133,20.7578,20.8032,227098.397053
1760277600,20.8032,22.0952,20.8006,21.7594,674697.343244
1760281200,21.7594,22.4941,21.6527,22.338,916900.261986
1760284800,22.338,22.9069,22.2838,22.5458,784495.305038
1760288400,22.5458,22.9543,22.4802,22.7375,342545.06664
1760292000,22.7375,23.1239,22.4695,22.6037,1150142.449034
1760295600,22.6037,23.041,22.6037,22.9957,455843.703701
1760299200,22.9957,23.3176,22.8183,22.9386,261520.304035
1760302800,22.9386,23.0534,22.3563,22.6578,232855.416435
1760306400,22.6578,22.8553,22.4606,22.5934,246565.919549
1760310000,22.5934,22.5965,22.2628,22.4873,433670.070935
1760313600,22.4873,22.5639,21.8632,21.9952,409974.540819
1760317200,21.9952,22.3698,21.8613,22.3647,323210.705007
1760320800,22.3647,22.4518,21.9724,22.1767,257331.199789
1760324400,22.1767,22.3205,22.1165,22.2384,122875.71569499999
1760328000,22.2384,22.585,22.124,22.4974,182939.160281
1760331600,22.4974,22.5209,22.2841,22.3324,50918.023129
1760335200,22.3324,22.6431,22.176,22.5974,152453.931248
1760338800,22.5974,22.8651,22.4917,22.7038,305121.704521
1760342400,22.7038,22.9769,22.6073,22.8567,163363.234929
1760346000,22.8567,22.9106,22.6806,22.9106,119015.221668
1760349600,22.9106,23.0338,22.6291,22.6751,157391.653032
1760353200,22.6751,22.6751,21.7285,22.1817,382767.495195
1760356800,22.1817,22.674,22.0312,22.326,195694.197666
1760360400,22.326,22.8852,22.2238,22.8729,356703.148073
1760364000,22.8729,22.8789,22.311,22.3325,186963.696103
1760367600,22.3325,22.9094,22.3325,22.8206,91432.489582
1760371200,22.8206,23.0337,22.6455,23.0192,368159.051565
1760374800,23.0192,23.4408,22.9834,23.4392,639975.450968
1760378400,23.4392,23.7092,23.3481,23.4909,230351.79477100002
1760382000,23.4909,24.0493,23.4563,23.7991,251493.506958
1760385600,23.7991,24.0215,23.7,23.8748,129934.746645
1760389200,23.8748,23.9939,23.7474,23.7491,194765.001767
1760392800,23.7491,23.8762,23.7491,23.8238,196202.903602
1760396400,23.8238,23.8832,23.7753,23.7907,49222.135847
1760400000,23.7907,23.8832,23.7614,23.8208,94067.756234
1760403600,23.8208,23.8567,23.7317,23.8077,117902.23314
1760407200,23.8077,23.8131,23.2805,23.3364,51160.397496
1760410800,23.3364,23.4461,23.1653,23.2999,115734.607031
1760414400,23.2999,23.3594,22.8707,22.9768,718121.607696
1760418000,22.9768,23.2374,22.6732,22.8024,834613.522462
1760421600,22.8024,22.9849,22.0,22.3283,952379.144894
1760425200,22.3283,22.4086,22.0189,22.1285,86719.617911
1760428800,22.1285,22.4514,21.9792,22.3747,241142.707823
1760432400,22.3747,22.7148,22.3641,22.5353,190254.496389
1760436000,22.5353,22.5353,21.9525,22.2277,441345.59172
1760439600,22.2277,22.6124,22.2083,22.397,359883.994145
1760443200,22.397,22.41,22.0595,22.0725,272402.543756
1760446800,22.0725,22.3334,21.7889,22.1829,257078.594371
1760450400,22.1829,22.543,22.095,22.3071,92992.882931
1760454000,22.3071,22.8374,22.1062,22.7839,153887.438238
1760457600,22.7839,23.138,22.6616,22.7676,127254.500526
1760461200,22.7676,22.9954,22.5262,22.8589,3688796.814626
1760464800,22.8589,23.0421,22.7493,22.8199,3004121.505393
1760468400,22.8199,22.9394,22.3801,22.5862,860865.025424
1760472000,22.5862,22.746,22.4923,22.726,893968.398651
1760475600,22.726,22.7457,22.5744,22.6633,1103482.948008
1760479200,22.6633,22.8463,22.6139,22.6751,1120640.61462
1760482800,22.6751,22.8273,22.6621,22.7315,1237324.555028
1760486400,22.7315,22.7651,22.5092,22.6652,984486.272814
1760490000,22.6652,22.7187,22.4524,22.6102,633263.998429
1760493600,22.6102,22.8864,22.5596,22.6772,1043249.503223
1760497200,22.6772,22.6994,22.3539,22.4768,587142.263121
1760500800,22.4768,22.7427,22.3919,22.7094,211364.688451
1760504400,22.7094,22.8267,22.6489,22.7393,51238.673708
1760508000,22.7393,22.8433,22.5245,22.8104,68043.623852
1760511600,22.8104,22.9808,22.7414,22.9495,62815.590047
1760515200,22.9495,23.2481,22.9073,23.045,82341.773512
1760518800,23.045,23.0658,22.7738,22.8125,59446.937656
1760522400,22.8125,22.8759,22.5688,22.5983,95762.37834
1760526000,22.5983,22.6508,22.4118,22.5685,110824.403155
1760529600,22.5685,22.5806,22.2413,22.3409,97446.364493
1760533200,22.3409,22.4078,21.8915,22.2152,169506.132829
1760536800,22.2152,22.5156,21.9224,22.0648,237450.02448
1760540400,22.0648,22.1858,21.7578,21.9269,138679.264687
1760544000,21.9269,21.994,21.7946,21.8488,75153.603885
1760547600,21.8488,21.9484,21.5856,21.9484,114698.42243400001
1760551200,21.9484,22.0764,21.8477,22.0686,46600.302122
1760554800,22.0686,22.159,21.9013,21.9562,41832.89334
1760558400,21.9562,22.0826,21.5565,21.8923,87210.675845
