timestamp,open,high,low,close,volume
1758905100,199.073,199.704,198.74,199.525,3565470.625773
1758906000,199.525,200.4,199.081,199.781,2568303.159219
1758906900,199.781,201.98,199.489,201.579,8078932.445368
1758907800,201.579,201.624,200.299,200.661,2646226.145741
1758908700,200.661,201.433,200.5,201.292,1911715.4396239999
1758909600,201.292,201.973,200.312,201.61,10909072.309051
1758910500,201.61,202.548,201.564,202.113,3707378.580466
1758911400,202.113,202.473,201.553,201.696,1764736.147021
1758912300,201.696,202.082,201.243,201.7,2878618.364888
1758913200,201.7,201.785,200.655,201.259,3552157.05345
1758914100,201.259,201.861,200.151,200.212,2242162.63583
1758915000,200.212,200.498,198.793,199.48,5847754.477959
1758915900,199.48,200.985,199.431,200.582,1972728.213595
1758916800,200.582,200.786,199.669,200.711,1490211.813018
1758917700,200.711,200.822,199.792,200.083,1791200.422946
1758918600,200.083,200.359,199.46,199.565,2549241.143664
1758919500,199.565,200.175,199.445,199.858,2093868.465737
1758920400,199.858,200.516,199.596,200.451,2013049.109722
1758921300,200.451,201.336,199.847,201.181,2521561.843214
1758922200,201.181,202.235,200.817,201.392,2093254.868515
1758923100,201.392,202.361,201.315,202.213,1999679.333665
1758924000,202.213,203.51,201.758,203.396,3704100.730664
1758924900,203.396,203.803,202.899,203.05,2028888.40673
1758925800,203.05,203.842,202.858,203.323,2232720.6994620003
1758926700,203.323,203.814,203.094,203.466,1915738.872951
1758927600,203.466,203.466,202.706,202.894,1535131.536874
1758928500,202.894,203.808,202.657,203.807,2254852.393437
1758929400,203.807,204.606,203.567,204.475,4338497.409104999
1758930300,204.475,205.354,204.295,205.032,2568221.119189
1758931200,205.032,205.032,203.918,204.07,2234184.25629
1758932100,204.07,204.854,203.93,204.205,2145730.500277
1758933000,204.205,204.717,204.117,204.633,1798630.875185
1758933900,204.633,205.228,204.253,205.039,2471670.066327
1758934800,205.039,205.319,204.258,204.657,2041370.228889
1758935700,204.657,204.859,203.743,203.946,3143715.605731
1758936600,203.946,204.06,203.466,203.727,2195026.562589
1758937500,203.727,204.39,203.685,204.257,2014362.755603
1758938400,204.257,204.654,204.016,204.617,1564373.656025
1758939300,204.617,204.703,203.708,203.764,1578123.835898
1758940200,203.764,204.293,203.586,204.247,2120219.513994
1758941100,204.247,204.337,203.579,203.621,1632033.596135
1758942000,203.621,204.204,203.604,203.712,2192930.248027
1758942900,203.712,204.747,203.559,204.513,2306954.295422
1758943800,204.513,205.044,204.428,204.675,2104259.231218
1758944700,204.675,204.849,203.744,203.836,2375855.5979069998
1758945600,203.836,203.836,203.146,203.333,2122250.067287
1758946500,203.333,203.99,203.249,203.96,1127917.144487
1758947400,203.96,204.07,203.382,203.406,867671.3941
1758948300,203.406,203.639,203.152,203.566,1245693.650021
1758949200,203.566,203.589,202.317,202.325,1754831.138776
1758950100,202.325,202.659,202.189,202.479,1228305.473747
1758951000,202.479,202.779,202.287,202.754,1367917.30569
1758951900,202.754,202.764,202.251,202.414,1146252.3321770001
1758952800,202.414,202.564,202.081,202.212,1099500.399475
1758953700,202.212,202.246,201.746,201.925,1516535.395885
