timestamp,open,high,low,close,volume
1758605400,0.240228,0.241147,0.240228,0.241147,78145.666168
1758605700,0.241147,0.241209,0.240765,0.240776,94996.01341
1758606000,0.240776,0.241364,0.240666,0.240774,101036.74398
1758606300,0.240774,0.241438,0.240424,0.240444,33010.692815
1758606600,0.240444,0.240805,0.240093,0.240114,7476.440916
1758606900,0.240114,0.240293,0.239896,0.239896,7104.340891
1758607200,0.239896,0.24023,0.2396,0.239636,5066.151846
1758607500,0.239636,0.240726,0.239441,0.240623,4697.8057
1758607800,0.240623,0.240985,0.24043,0.240985,7809.368595
1758608100,0.240985,0.241339,0.240736,0.241236,9323.077102
1758608400,0.241236,0.242406,0.241236,0.241973,21888.50127
1758608700,0.241973,0.242354,0.241569,0.242258,18304.560086
1758609000,0.242258,0.243169,0.242258,0.243065,16139.436354
1758609300,0.243065,0.243524,0.242485,0.242602,18165.726763
1758609600,0.242602,0.242669,0.241731,0.242197,15915.822082
1758609900,0.242197,0.242578,0.241483,0.242409,39022.542062
1758610200,0.242409,0.242409,0.241724,0.24214,30703.872119
1758610500,0.24214,0.242751,0.241993,0.242627,4501.622786
1758610800,0.242627,0.242627,0.241818,0.241818,6143.260735
1758611100,0.241818,0.242442,0.241648,0.241679,6382.615367
1758611400,0.241679,0.242393,0.241679,0.241791,31768.22088
1758611700,0.241791,0.242138,0.241574,0.242108,5675.490625
1758612000,0.242108,0.2427,0.242017,0.2425,21663.625289
1758612300,0.2425,0.242552,0.241734,0.241781,35779.124249
1758612600,0.241781,0.242231,0.241494,0.241777,93456.395454
1758612900,0.241777,0.242286,0.24173,0.241914,19634.70441
1758613200,0.241914,0.242202,0.241571,0.241593,22245.800305
1758613500,0.241593,0.242114,0.241593,0.24175,17111.246288
1758613800,0.24175,0.241828,0.241357,0.241447,119248.753655
1758614100,0.241447,0.241886,0.241357,0.241399,3962.053027
1758614400,0.241399,0.242254,0.241262,0.241266,25259.5639
1758614700,0.241266,0.242005,0.240876,0.241579,10894.738047
1758615000,0.241579,0.241758,0.241008,0.241423,4933.368778
1758615300,0.241423,0.242096,0.241217,0.241912,746.79489
1758615600,0.241912,0.242063,0.241553,0.241967,11223.996436
1758615900,0.241967,0.242162,0.241577,0.241577,3460.323551
1758616200,0.241577,0.241577,0.241001,0.241164,9931.962795000001
1758616500,0.241164,0.242046,0.241164,0.241905,52034.104269
1758616800,0.241905,0.242262,0.241861,0.242066,7894.43294
1758617100,0.242066,0.242195,0.241685,0.241911,1884.538737
1758617400,0.241911,0.242199,0.241721,0.241721,19746.655676
1758617700,0.241721,0.242003,0.241678,0.241925,4676.645072
1758618000,0.241925,0.242139,0.241593,0.241594,10626.534289
1758618300,0.241594,0.242548,0.241594,0.242386,26900.405062
1758618600,0.242386,0.24291,0.242371,0.242434,22339.819547
1758618900,0.242434,0.242478,0.24176,0.241926,4382.758536
1758619200,0.241926,0.24233,0.241268,0.241268,6559.184623
1758619500,0.241268,0.24133,0.240694,0.24103,7405.520544000001
1758619800,0.24103,0.241215,0.240491,0.240955,7250.189202
1758620100,0.240955,0.241379,0.240844,0.241147,7766.987763
1758620400,0.241147,0.241147,0.240794,0.240882,3464.964716
1758620700,0.240882,0.241027,0.239745,0.240133,29055.924428000002
1758621000,0.240133,0.240749,0.240133,0.240611,3357.666719
1758621300,0.240611,0.240749,0.240463,0.240571,11563.621442
1758621600,0.240571,0.240791,0.240195,0.240791,2837.322285
1758621900,0.240791,0.240996,0.240609,0.240741,11044.977125000001
1758622200,0.240741,0.241067,0.240741,0.240867,3399.075151
1758622500,0.240867,0.241099,0.24044,0.24044,58305.555028
1758622800,0.24044,0.24086,0.240179,0.240738,18693.955601
1758623100,0.240738,0.241105,0.240611,0.240611,55960.475992
1758623400,0.240611,0.240919,0.240292,0.240687,49972.462786000004
1758623700,0.240687,0.240933,0.240293,0.240381,14083.561674
1758624000,0.240381,0.240712,0.240209,0.240549,14508.409554
1758624300,0.240549,0.240899,0.24054,0.240776,11200.471875
1758624600,0.240776,0.241147,0.240755,0.241077,3187.229427
1758624900,0.241077,0.241133,0.240889,0.240889,4285.141129
1758625200,0.240889,0.241003,0.240218,0.240274,90463.600687
1758625500,0.240274,0.240346,0.239355,0.239582,40370.484285
1758625800,0.239582,0.23964,0.239192,0.239375,30103.071958
1758626100,0.239375,0.239772,0.239263,0.239772,45341.052932
1758626400,0.239772,0.239999,0.239678,0.239769,13285.061791
1758626700,0.239769,0.24017,0.23953,0.239967,20027.47047
1758627000,0.239967,0.240458,0.2398,0.240297,24031.023342
1758627300,0.240297,0.240735,0.240255,0.240657,11719.926288
1758627600,0.240657,0.241022,0.240634,0.241022,17936.047664
1758627900,0.241022,0.241066,0.240523,0.240598,8244.919144
1758628200,0.240598,0.240984,0.240523,0.240952,15874.880576
1758628500,0.240952,0.241022,0.240747,0.240851,2679.528867
1758628800,0.240851,0.241013,0.240587,0.241013,4916.418587
1758629100,0.241013,0.241435,0.240308,0.240438,26378.630474
1758629400,0.240438,0.241197,0.240185,0.24107,29546.457912
1758629700,0.24107,0.241677,0.240969,0.241277,13198.656021
1758630000,0.241277,0.241277,0.240295,0.240412,16138.739373
1758630300,0.240412,0.240845,0.240295,0.240551,14383.112959
1758630600,0.240551,0.240985,0.240292,0.240808,35063.61286
1758630900,0.240808,0.241369,0.240552,0.241107,19121.015383
1758631200,0.241107,0.241549,0.240869,0.241359,9084.368585
1758631500,0.241359,0.242119,0.241359,0.241696,15840.432531
1758631800,0.241696,0.241751,0.240949,0.241088,20650.476302
