timestamp,open,high,low,close,volume
1758906000,28.8035,28.9627,28.6773,28.8988,104214.387634
1758906900,28.8988,29.3352,28.8462,29.3341,209298.201661
1758907800,29.3341,29.5172,29.2141,29.3762,120064.680783
1758908700,29.3762,29.5605,29.291,29.512,143707.61688
1758909600,29.512,29.5409,29.3136,29.4478,59213.112429
1758910500,29.4478,29.526,29.3356,29.3581,112603.013847
1758911400,29.3581,29.3648,28.9676,29.0688,127891.810484
1758912300,29.0688,29.227,29.0402,29.0969,50764.888776
1758913200,29.0969,29.1032,28.9222,29.0525,115238.37600999999
1758914100,29.0525,29.297,28.985,29.0024,79923.643022
1758915000,29.0024,29.0725,28.5759,28.61,77987.425063
1758915900,28.61,28.7541,28.503,28.7039,80237.810035
1758916800,28.7039,28.8256,28.6139,28.8256,176628.910009
1758917700,28.8256,28.8256,28.624,28.6638,65828.299895
1758918600,28.6638,28.7204,28.6162,28.6162,43083.825983
1758919500,28.6162,28.7361,28.6051,28.7101,21933.723267
1758920400,28.7101,28.7445,28.6165,28.7426,27253.368826
1758921300,28.7426,28.752,28.624,28.7472,39743.930111
1758922200,28.7472,28.7828,28.6643,28.6744,16604.800904
1758923100,28.6744,28.7537,28.6184,28.6996,28084.767882
1758924000,28.6996,28.8817,28.6935,28.8675,78210.817093
1758924900,28.8675,28.9675,28.8436,28.9303,35846.049059
1758925800,28.9303,28.9746,28.8537,28.8603,17688.731079
1758926700,28.8603,28.8932,28.8275,28.8635,18225.454954
1758927600,28.8635,28.8927,28.7298,28.8096,52960.074603
1758928500,28.8096,28.9331,28.8023,28.9049,27168.056686
1758929400,28.9049,29.0322,28.9005,29.0068,44445.545298000005
1758930300,29.0068,29.1346,28.9797,29.0962,81148.588812
1758931200,29.0962,29.0962,28.9745,28.9952,32255.366135
1758932100,28.9952,29.0414,28.9119,28.9736,39530.930708
1758933000,28.9736,29.0234,28.9391,28.9814,104072.285647
1758933900,28.9814,29.0076,28.933,28.9768,44736.483676
1758934800,28.9768,29.0025,28.7855,28.8055,74459.895972
1758935700,28.8055,28.8316,28.7424,28.7756,24202.529653
1758936600,28.7756,28.8958,28.7756,28.8731,22231.076465
1758937500,28.8731,28.9626,28.8333,28.9427,9747.733778
1758938400,28.9427,28.9601,28.8556,28.9131,28362.775177
1758939300,28.9131,28.9131,28.8272,28.8674,26663.64033
1758940200,28.8674,28.8837,28.8237,28.86,25479.120038
1758941100,28.86,28.8645,28.756,28.782,13520.816572
1758942000,28.782,28.8837,28.7666,28.7808,5367.519237
1758942900,28.7808,28.9246,28.7808,28.9218,17431.589081000002
1758943800,28.9218,28.9781,28.8388,28.8389,21023.218219
1758944700,28.8389,28.8462,28.658,28.757,45251.200957
1758945600,28.757,28.8541,28.721,28.8025,28774.533349
1758946500,28.8025,28.9085,28.7889,28.8808,24160.363001
1758947400,28.8808,28.8833,28.805,28.8484,27515.655572
1758948300,28.8484,28.9768,28.7933,28.9693,25025.429071
1758949200,28.9693,28.9693,28.8178,28.8728,9277.16422
1758950100,28.8728,28.9208,28.8391,28.8595,34134.425932
1758951000,28.8595,28.8605,28.7969,28.8505,17092.152529
1758951900,28.8505,28.8511,28.7841,28.7982,25170.286949
1758952800,28.7982,28.7991,28.7172,28.7622,29094.536102
1758953700,28.7622,28.771,28.7274,28.7414,22082.827222
1758954600,28.7414,28.7637,28.6893,28.712,41658.064997
1758955500,28.712,28.7972,28.6929,28.7914,23424.881614
1758956400,28.7914,28.8313,28.7,28.7643,50877.302510999994
1758957300,28.7643,28.8138,28.7201,28.7646,24167.650474
1758958200,28.7646,28.7646,28.6127,28.6564,30875.009732
1758959100,28.6564,28.6974,28.6304,28.6734,36794.015693
1758960000,28.6734,28.6734,28.5175,28.5523,88393.672383
1758960900,28.5523,28.6232,28.5425,28.6081,37697.116918
1758961800,28.6081,28.6321,28.5587,28.5791,65423.961102
1758962700,28.5791,28.5884,28.3901,28.3969,46894.794807
1758963600,28.3969,28.4308,28.2785,28.3446,74945.788433
1758964500,28.3446,28.4235,28.3206,28.3461,54183.540343
1758965400,28.3461,28.4774,28.3461,28.4129,18668.085397
1758966300,28.4129,28.4873,28.3793,28.4793,30950.132018
1758967200,28.4793,28.4982,28.415,28.4268,24552.043983
1758968100,28.4268,28.4622,28.3756,28.3817,47489.235308
1758969000,28.3817,28.5352,28.3721,28.4633,65410.535199
1758969900,28.4633,28.4973,28.3782,28.3941,46988.073071
1758970800,28.3941,28.4625,28.3205,28.3337,26872.967099
1758971700,28.3337,28.411,28.3177,28.3852,25993.369031
1758972600,28.3852,28.4293,28.3491,28.3497,13451.675803
1758973500,28.3497,28.3604,28.3058,28.3314,16855.209224
1758974400,28.3314,28.3654,28.2218,28.2622,46763.334989999996
1758975300,28.2622,28.3344,28.2543,28.3344,43315.802266
1758976200,28.3344,28.4162,28.3024,28.3806,55788.528257
1758977100,28.3806,28.4522,28.3465,28.4277,78423.86257
1758978000,28.4277,28.4344,28.2947,28.3065,70178.512725
1758978900,28.3065,28.3882,28.3065,28.3467,27357.355944
1758979800,28.3467,28.5107,28.3285,28.5071,73238.800762
1758980700,28.5071,28.5347,28.4049,28.4642,44252.316086
1758981600,28.4642,28.5736,28.3952,28.5732,21974.438878
1758982500,28.5732,28.6323,28.5152,28.6211,23507.000906
1758983400,28.6211,28.8367,28.6211,28.6841,77235.300712
1758984300,28.6841,28.7564,28.5586,28.7561,80186.280551
1758985200,28.7561,28.7622,28.3537,28.4811,35442.323421
1758986100,28.4811,28.6153,28.4811,28.5793,91801.365145
1758987000,28.5793,28.7124,28.5206,28.6186,86524.433446
1758987900,28.6186,28.7211,28.586,28.6738,142268.136271
1758988800,28.6738,28.7154,28.596,28.6437,48900.746545
1758989700,28.6437,28.7089,28.614,28.6474,45256.177019
1758990600,28.6474,28.7937,28.609,28.6801,99328.70572799999
1758991500,28.6801,28.7268,28.5484,28.6145,60880.215124
1758992400,28.6145,28.6146,28.4817,28.5125,82998.342043
1758993300,28.5125,28.5206,28.4083,28.492,81273.447873
1758994200,28.492,28.6918,28.4766,28.6795,50747.868775
1758995100,28.6795,28.6795,28.5387,28.6441,18595.134779
1758996000,28.6441,28.69,28.5569,28.6077,16667.331734
1758996900,28.6077,28.6729,28.5754,28.6141,21593.431594
1758997800,28.6141,28.6336,28.4479,28.5017,42723.902077
1758998700,28.5017,28.5787,28.4972,28.5552,19638.146312
1758999600,28.5552,28.5552,28.466,28.4773,16267.972348
1759000500,28.4773,28.6574,28.4773,28.6284,25657.088986
1759001400,28.6284,28.6413,28.548,28.5564,19686.165662
1759002300,28.5564,28.7804,28.5527,28.7567,20276.392209
