timestamp,open,high,low,close,volume
1760986800,4367.28,4367.28,4367.28,4367.28,100.010712
1760987700,4367.28,4367.93,4363.96,4366.22,9920.824862
1760988600,4366.22,4371.83,4363.66,4371.83,82938.945333
1760989500,4371.83,4384.43,4369.31,4379.99,174111.169155
1760990400,4379.99,4383.99,4353.02,4360.56,177526.542444
1760991300,4360.56,4364.35,4348.5,4356.75,261079.228415
1760992200,4356.75,4362.46,4350.66,4361.65,215553.469395
1760993100,4361.65,4365.49,4354.23,4361.43,383793.142075
1760994000,4361.43,4365.0,4353.46,4360.3,62711.74886000001
1760994900,4360.3,4362.13,4359.39,4359.85,60713.447788
1760995800,4359.85,4360.92,4357.99,4360.47,22460.622396
1760996700,4360.47,4360.47,4357.07,4357.07,5903.221694
1760997600,4357.07,4381.8,4354.47,4366.72,148738.220932
1760998500,4366.72,4380.0,4366.72,4376.8,49935.235519
1760999400,4376.8,4380.0,4361.19,4363.0,113216.06845
1761000300,4363.0,4374.96,4361.71,4367.77,100323.714464
1761001200,4367.77,4372.03,4365.56,4368.92,57382.296804
1761002100,4368.92,4369.4,4361.77,4363.36,38723.177261
1761003000,4363.36,4364.12,4356.63,4358.95,122520.034885
1761003900,4358.95,4361.7,4356.72,4359.0,123507.28774900001
1761004800,4359.0,4373.08,4355.9,4360.83,95250.326509
1761005700,4360.83,4367.33,4356.62,4366.62,109246.934199
1761006600,4366.62,4368.75,4363.75,4368.24,23762.316571
1761007500,4368.24,4379.62,4361.4,4369.44,261460.9902
1761008400,4369.44,4370.98,4357.56,4359.59,102010.674713
1761009300,4359.59,4361.82,4350.66,4352.36,51929.826002
1761010200,4352.36,4352.43,4339.65,4348.86,114998.813684
1761011100,4348.86,4352.43,4342.45,4350.19,82035.880888
1761012000,4350.19,4352.43,4346.34,4351.09,100444.097804
1761012900,4351.09,4360.34,4348.71,4355.87,166835.538893
1761013800,4355.87,4357.81,4343.63,4345.4,137566.789567
1761014700,4345.4,4351.4,4342.48,4345.99,28096.025241
1761015600,4345.99,4354.09,4343.36,4346.0,51066.25587
1761016500,4346.0,4349.48,4340.36,4344.61,275742.791538
1761017400,4344.61,4350.07,4340.48,4346.11,233485.42167
1761018300,4346.11,4349.17,4343.05,4344.63,49994.978502
1761019200,4344.63,4347.0,4341.0,4342.58,59221.248305
1761020100,4342.58,4345.53,4341.25,4343.09,174851.732039
1761021000,4343.09,4343.15,4340.0,4340.0,20507.211106
1761021900,4340.0,4344.31,4336.31,4342.66,9402.946777
1761022800,4342.66,4342.78,4333.33,4333.33,119171.17570600001
1761023700,4333.33,4336.19,4332.06,4333.55,48348.255753
1761024600,4333.55,4333.89,4305.5,4313.19,287407.446187
1761025500,4313.19,4324.55,4305.5,4322.76,367771.7420690001
1761026400,4322.76,4330.0,4316.0,4327.73,192882.468215
1761027300,4327.73,4330.0,4322.67,4323.3,61762.454604
1761028200,4323.3,4337.66,4322.3,4337.66,28264.767069
1761029100,4337.66,4346.96,4335.23,4343.58,64291.364145
1761030000,4343.58,4345.44,4333.01,4333.01,46505.448929
1761030900,4333.01,4336.11,4326.26,4330.58,47792.826396000004
1761031800,4330.58,4330.58,4296.56,4302.45,178197.257815
1761032700,4302.45,4310.0,4302.45,4304.55,105005.01334199999
1761033600,4304.55,4305.66,4250.82,4256.04,397528.69320499996
1761034500,4256.04,4273.92,4255.33,4271.41,117630.695252
1761035400,4271.41,4273.47,4264.0,4272.59,139784.467859
1761036300,4272.59,4276.4,4270.0,4275.16,118110.054245
1761037200,4275.16,4279.29,4256.17,4261.32,71411.788968
1761038100,4261.32,4273.7,4260.5,4272.22,192181.11918799998
1761039000,4272.22,4278.55,4263.67,4268.78,242515.512934
1761039900,4268.78,4271.22,4260.75,4260.75,141840.428188
1761040800,4260.75,4267.59,4256.93,4259.04,151610.82182
1761041700,4259.04,4262.09,4240.1,4261.71,227667.782844
1761042600,4261.71,4265.88,4255.74,4257.28,208182.063164
1761043500,4257.28,4261.42,4254.9,4254.9,156798.233234
1761044400,4254.9,4268.42,4254.9,4268.42,82974.489594
1761045300,4268.42,4270.97,4260.58,4265.32,116336.965421
1761046200,4265.32,4265.7,4256.14,4257.81,112198.814648
1761047100,4257.81,4261.82,4243.91,4250.46,213781.761014
1761048000,4250.46,4255.33,4209.68,4216.33,87972.807411
1761048900,4216.33,4231.23,4180.51,4226.26,461176.516518
1761049800,4226.26,4226.26,4213.67,4217.75,140456.730779
1761050700,4217.75,4218.88,4202.51,4212.47,219985.02163899998
1761051600,4212.47,4212.47,4189.32,4197.23,122785.483155
1761052500,4197.23,4211.61,4197.23,4204.45,165241.924007
1761053400,4204.45,4227.3,4191.68,4208.27,175890.912919
1761054300,4208.27,4213.89,4171.26,4179.22,379899.44977
1761055200,4179.22,4192.46,4170.8,4192.46,219894.173901
1761056100,4192.46,4192.46,4133.41,4138.77,592894.222249
1761057000,4138.77,4146.36,4122.05,4132.66,1210101.247427
1761057900,4132.66,4188.94,4122.37,4142.66,955040.300054
1761058800,4142.66,4154.4,4131.72,4147.77,655723.697218
1761059700,4147.77,4150.05,4122.25,4125.83,492631.14549
1761060600,4125.83,4144.69,4125.83,4144.15,199712.350819
1761061500,4144.15,4147.35,4135.23,4137.48,135851.32645300002
1761062400,4137.48,4140.92,4123.38,4131.89,193540.270939
1761063300,4131.89,4132.03,4111.02,4121.5,608229.405304
1761064200,4121.5,4124.2,4107.0,4117.95,260081.508257
1761065100,4117.95,4130.88,4113.84,4121.07,64533.197088
1761066000,4121.07,4122.61,4113.84,4121.0,98530.35614999999
1761066900,4121.0,4129.24,4104.89,4105.41,23322.067023
1761067800,4105.41,4123.3,4105.41,4118.81,302343.909845
1761068700,4118.81,4121.03,4111.01,4111.69,98846.256551
1761069600,4111.69,4123.98,4111.69,4118.45,258829.529506
1761070500,4118.45,4121.11,4113.26,4117.4,134794.497663
1761071400,4117.4,4126.9,4115.02,4115.02,45698.67028
1761072300,4115.02,4117.38,4108.78,4117.38,117509.817152
1761073200,4117.38,4124.73,4109.18,4111.92,118131.13328
1761074100,4111.92,4113.02,4102.0,4106.01,83027.304407
1761075000,4106.01,4114.07,4101.92,4111.91,187428.716889
1761075900,4111.91,4112.02,4101.85,4107.52,127737.28385200001
1761076800,4107.52,4129.65,4105.48,4121.28,238509.417968
1761077700,4121.28,4127.05,4118.67,4124.76,199016.366112
1761078600,4124.76,4133.8,4122.17,4131.67,235281.055224
1761079500,4131.67,4133.68,4127.05,4127.05,53231.902234
1761080400,4127.05,4129.14,4127.01,4129.14,28355.995457
1761081300,4129.14,4130.01,4128.27,4130.01,21878.028945
1761082200,4130.01,4130.95,4129.11,4130.95,22186.440263
1761083100,4130.95,4131.23,4130.95,4131.23,5153.943754
1761084000,4131.23,4138.03,4117.16,4124.67,83196.632666
1761084900,4124.67,4131.68,4122.28,4128.78,56987.686628
1761085800,4128.78,4133.39,4125.33,4128.02,10679.205390000001
1761086700,4128.02,4133.04,4125.67,4128.42,49199.427372
1761087600,4128.42,4131.63,4121.35,4121.35,25585.173178
1761088500,4121.35,4133.47,4121.08,4130.96,6904.52188
1761089400,4130.96,4134.0,4128.25,4129.23,4170.813902
1761090300,4129.23,4130.14,4090.69,4092.96,288005.460294
1761091200,4092.96,4092.96,4005.24,4034.33,450691.674594
1761092100,4034.33,4058.89,4034.33,4050.61,7322.767656
1761093000,4050.61,4092.39,4043.33,4083.75,137152.660541
1761093900,4083.75,4095.89,4069.4,4082.0,20958.559769
1761094800,4082.0,4116.67,4072.35,4115.07,225093.083231
1761095700,4115.07,4120.05,4088.25,4100.75,103957.663872
1761096600,4100.75,4108.0,4083.52,4096.23,68771.774337
1761097500,4096.23,4103.67,4082.76,4084.19,78162.311823
1761098400,4084.19,4118.06,4084.19,4117.32,92096.890041
1761099300,4117.32,4117.32,4108.35,4108.82,88560.497285
1761100200,4108.82,4111.95,4104.38,4111.65,48908.177745
1761101100,4111.65,4115.85,4110.73,4115.65,61169.966858
1761102000,4115.65,4115.65,4107.49,4114.15,16891.575797
1761102900,4114.15,4121.2,4111.27,4116.29,37478.099231
1761103800,4116.29,4142.66,4116.04,4139.21,95205.543718
1761104700,4139.21,4146.96,4134.0,4134.97,61681.608803999996
1761105600,4134.97,4138.09,4113.13,4128.12,23263.091394
1761106500,4128.12,4134.0,4128.12,4133.18,4408.024291
1761107400,4133.18,4136.35,4131.45,4133.25,16645.014178
1761108300,4133.25,4134.96,4121.92,4130.87,56496.992513
1761109200,4130.87,4142.38,4128.69,4141.54,124925.166845
1761110100,4141.54,4147.0,4140.5,4141.4,12801.734601
1761111000,4141.4,4142.74,4130.98,4136.57,35546.383425
1761111900,4136.57,4145.77,4134.52,4136.61,34178.047541
1761112800,4136.61,4140.26,4129.66,4138.12,7662.492805
1761113700,4138.12,4144.05,4137.06,4142.87,228.149185
1761114600,4142.87,4159.84,4142.87,4159.02,18059.293689
1761115500,4159.02,4163.29,4153.7,4156.95,2189.187067
1761116400,4156.95,4157.58,4130.92,4138.71,44899.454569
1761117300,4138.71,4145.56,4138.32,4141.23,16933.278018
1761118200,4141.23,4144.48,4137.54,4139.16,7317.495089
1761119100,4139.16,4147.64,4132.78,4133.63,13216.279147
1761120000,4133.63,4136.96,4086.53,4090.59,166117.333795
1761120900,4090.59,4113.55,4055.46,4103.07,63292.179272
1761121800,4103.07,4109.78,4086.96,4094.97,9760.29055
1761122700,4094.97,4094.97,4072.84,4072.84,160222.997065
1761123600,4072.84,4102.72,4072.84,4080.05,327535.603268
1761124500,4080.05,4083.6,4068.89,4076.35,179088.336341
1761125400,4076.35,4084.46,4065.18,4066.22,116648.590021
1761126300,4066.22,4075.05,4065.2,4073.72,12903.701986
1761127200,4073.72,4077.67,4067.28,4076.91,132021.255216
1761128100,4076.91,4083.97,4073.15,4083.61,143459.497084
1761129000,4083.61,4093.69,4053.72,4057.53,172067.615102
