symbol,timeframe,bb_period,bb_std,rsi_confirm,adx_filter,tp_type,sl_pct,trades,win_rate,total_pnl,profit_factor
SOL,15m,20,1.5,RSI(14)<25/>75,None,mid_bb,3.0%,67,0.4626865671641791,-0.14313105343960325,0.8719872520887187
SOL,15m,20,1.5,RSI(14)<25/>75,None,1%,1.5%,121,0.5537190082644629,-0.2682749999999902,0.6906458643235297
SOL,15m,20,1.5,RSI(14)<25/>75,None,1%,2.0%,111,0.6126126126126126,-0.29772999999999383,0.6712309102353226
SOL,15m,20,1.5,RSI(14)<25/>75,None,1%,3.0%,92,0.6956521739130435,-0.29753999999999464,0.6578623584200598
SOL,15m,20,1.5,RSI(14)<25/>75,None,2%,1.5%,110,0.38181818181818183,-0.2965899999999906,0.7284098713428944
SOL,15m,20,1.5,RSI(14)<25/>75,None,2%,2.0%,101,0.45544554455445546,-0.2871099999999951,0.7521259788135997
SOL,15m,20,1.5,RSI(14)<25/>75,None,2%,3.0%,84,0.5595238095238095,-0.25904499999999486,0.7745817651793718
SOL,15m,20,1.5,RSI(14)<25/>75,None,3%,1.5%,108,0.3148148148148148,-0.20446499999999043,0.8279486197771014
SOL,15m,20,1.5,RSI(14)<25/>75,None,3%,2.0%,96,0.3854166666666667,-0.17175499999999422,0.8617654870461777
SOL,15m,20,1.5,RSI(14)<25/>75,None,3%,3.0%,78,0.5128205128205128,-0.022619999999994683,0.9808335945907057
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,mid_bb,1.5%,24,0.4166666666666667,0.01127428117241601,1.0501335401312497
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,mid_bb,2.0%,23,0.43478260869565216,-0.037670718827585103,0.8624302712354921
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,mid_bb,3.0%,20,0.6,0.13502414887525957,1.54333487133419
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,1%,1.5%,24,0.5416666666666666,-0.06050749999999746,0.6575935488434717
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,1%,2.0%,23,0.5652173913043478,-0.09445499999999862,0.5516234690971287
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,1%,3.0%,21,0.8095238095238095,0.02774500000000072,1.2233177720540944
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,2%,1.5%,24,0.4583333333333333,-0.0005224999999976637,0.9974979948044597
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,2%,2.0%,23,0.4782608695652174,-0.04446999999999891,0.8240762718569548
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,2%,3.0%,21,0.6190476190476191,-0.002299999999999091,0.9907448392418853
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,3%,1.5%,23,0.30434782608695654,-0.05442499999999761,0.7882213315693296
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,3%,2.0%,22,0.3181818181818182,-0.11336499999999869,0.641170512455294
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<25,3%,3.0%,20,0.5,-0.02119999999999935,0.9317450096587272
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,mid_bb,1.5%,50,0.28,-0.14958893327464795,0.7412605258634966
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,mid_bb,2.0%,47,0.3404255319148936,-0.18357344148718163,0.7188122210504986
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,mid_bb,3.0%,38,0.5,0.11626876956071464,1.1970339853086616
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,1%,1.5%,56,0.48214285714285715,-0.22438249999999504,0.5182314451500084
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,1%,2.0%,54,0.5,-0.32729499999999717,0.4244350655060274
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,1%,3.0%,52,0.6923076923076923,-0.17507999999999732,0.6476767351538496
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,2%,1.5%,55,0.34545454545454546,-0.21836499999999515,0.6223202317637453
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,2%,2.0%,52,0.40384615384615385,-0.25519999999999726,0.6091225168098794
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,2%,3.0%,48,0.5625,-0.1408749999999973,0.7840152090088888
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,3%,1.5%,53,0.24528301886792453,-0.2661799999999954,0.5856378962771593
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,3%,2.0%,49,0.30612244897959184,-0.2819549999999971,0.6062300988771606
SOL,15m,20,1.5,RSI(14)<25/>75,ADX<35,3%,3.0%,44,0.45454545454545453,-0.16654999999999756,0.7765569239850842
SOL,15m,20,2.0,None,None,mid_bb,1.5%,248,0.4798387096774194,-0.5198679134473745,0.7490642843691878
SOL,15m,20,2.0,None,None,mid_bb,2.0%,211,0.5545023696682464,-0.5709306807917991,0.7115899934370927
SOL,15m,20,2.0,None,None,mid_bb,3.0%,140,0.5785714285714286,-0.47309122624273814,0.7418237338608253
SOL,15m,20,2.0,None,None,1%,1.5%,362,0.5497237569060773,-0.8386574999999746,0.6796256698281138
SOL,15m,20,2.0,None,None,1%,2.0%,297,0.6363636363636364,-0.584764999999985,0.742892631023573
SOL,15m,20,2.0,None,None,1%,3.0%,251,0.7290836653386454,-0.4758549999999879,0.7746823995113531
SOL,15m,20,2.0,None,None,2%,1.5%,267,0.41198501872659177,-0.43784749999997874,0.8263452273419164
SOL,15m,20,2.0,None,None,2%,2.0%,211,0.47393364928909953,-0.4436099999999894,0.8102292512437964
SOL,15m,20,2.0,None,None,2%,3.0%,160,0.5875,-0.26938999999999064,0.8685819100723504
SOL,15m,20,2.0,None,None,3%,1.5%,223,0.31390134529147984,-0.4312824999999807,0.824480169788656
SOL,15m,20,2.0,None,None,3%,2.0%,170,0.37058823529411766,-0.43013499999999005,0.8091147925107767
SOL,15m,20,2.0,None,None,3%,3.0%,132,0.5303030303030303,0.10020000000000767,1.05203491844228
SOL,15m,20,2.0,None,ADX<25,mid_bb,1.5%,212,0.5801886792452831,-0.30888077619706883,0.7838963168105962
SOL,15m,20,2.0,None,ADX<25,mid_bb,2.0%,196,0.6326530612244898,-0.4278696208239402,0.7178124986321994
SOL,15m,20,2.0,None,ADX<25,mid_bb,3.0%,159,0.7044025157232704,-0.31954797433381055,0.7810797932841593
SOL,15m,20,2.0,None,ADX<25,1%,1.5%,199,0.5577889447236181,-0.42082499999998507,0.7022225838864525
SOL,15m,20,2.0,None,ADX<25,1%,2.0%,182,0.6373626373626373,-0.3527799999999908,0.7461758738290247
SOL,15m,20,2.0,None,ADX<25,1%,3.0%,158,0.7215189873417721,-0.3472299999999924,0.745890842029776
SOL,15m,20,2.0,None,ADX<25,2%,1.5%,146,0.4726027397260274,0.07030750000001058,1.0568562954756446
SOL,15m,20,2.0,None,ADX<25,2%,2.0%,123,0.5040650406504065,-0.1102699999999949,0.9141593815925743
SOL,15m,14,3.0,RSI(14)<30/>70,None,2%,3.0%,33,0.5151515151515151,-0.17486999999999808,0.6480780841215572
SOL,15m,14,3.0,RSI(14)<30/>70,None,3%,1.5%,33,0.36363636363636365,0.01004250000000232,1.0297760679579333
SOL,15m,14,3.0,RSI(14)<30/>70,None,3%,2.0%,33,0.3939393939393939,-0.044934999999997796,0.8933167141500523
SOL,15m,14,3.0,RSI(14)<30/>70,None,3%,3.0%,32,0.46875,-0.09379999999999848,0.8223400729201219
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,mid_bb,1.5%,15,0.3333333333333333,-0.026378630199011696,0.8357648401518424
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,mid_bb,2.0%,15,0.3333333333333333,-0.07638363019901206,0.6373391406371083
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,mid_bb,3.0%,14,0.5,0.059503782621793025,1.27370015695036
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,1%,1.5%,15,0.3333333333333333,-0.11589999999999848,0.2783986551691986
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,1%,2.0%,15,0.4,-0.13588999999999885,0.2830915325771601
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,1%,3.0%,14,0.6428571428571429,-0.07475999999999955,0.5184696145051717
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,2%,1.5%,14,0.35714285714285715,-0.049832499999998774,0.6552875054042432
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,2%,2.0%,14,0.35714285714285715,-0.09483999999999929,0.4997098697051247
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,2%,3.0%,13,0.5384615384615384,-0.05372999999999942,0.7116870573084384
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,3%,1.5%,13,0.38461538461538464,0.01623500000000145,1.1263325811221039
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,3%,2.0%,13,0.38461538461538464,-0.023774999999999227,0.8589188226916731
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<25,3%,3.0%,12,0.5833333333333334,0.047340000000000465,1.3047999227376654
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,mid_bb,1.5%,26,0.3076923076923077,0.007843303458774813,1.0271319477610863
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,mid_bb,2.0%,26,0.3076923076923077,-0.08215669654122554,0.7832734606383198
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,mid_bb,3.0%,25,0.4,-0.026259283720420423,0.9436320663716811
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,1%,1.5%,29,0.4482758620689655,-0.14071499999999784,0.452385585305112
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,1%,2.0%,29,0.4827586206896552,-0.19069999999999812,0.3963088416854012
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,1%,3.0%,28,0.6428571428571429,-0.14957999999999888,0.5183229213627905
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,2%,1.5%,27,0.37037037037037035,-0.08356749999999791,0.6939227733470132
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,2%,2.0%,27,0.37037037037037035,-0.1685699999999984,0.52917353294417
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,2%,3.0%,26,0.46153846153846156,-0.20744999999999855,0.5228950576113734
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,3%,1.5%,26,0.34615384615384615,-0.012507499999997763,0.9541921129494572
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,3%,2.0%,26,0.34615384615384615,-0.09751499999999828,0.7276497695852574
SOL,15m,14,3.0,RSI(14)<30/>70,ADX<35,3%,3.0%,25,0.44,-0.11639499999999882,0.7323268328580652
SOL,15m,14,3.0,RSI(14)<25/>75,None,mid_bb,1.5%,24,0.20833333333333334,-0.03863962230078753,0.8733739509555619
SOL,15m,14,3.0,RSI(14)<25/>75,None,mid_bb,2.0%,24,0.25,-0.08495257343607737,0.7758980335652694
SOL,15m,14,3.0,RSI(14)<25/>75,None,mid_bb,3.0%,23,0.34782608695652173,-0.029055160615272316,0.9376304630941552
SOL,15m,14,3.0,RSI(14)<25/>75,None,1%,1.5%,26,0.38461538461538464,-0.16755999999999813,0.3479140722291456
SOL,15m,14,3.0,RSI(14)<25/>75,None,1%,2.0%,26,0.4230769230769231,-0.2175449999999982,0.31132672765836567
SOL,15m,14,3.0,RSI(14)<25/>75,None,1%,3.0%,25,0.64,-0.13644499999999907,0.5118159537737735
SOL,15m,14,3.0,RSI(14)<25/>75,None,2%,1.5%,26,0.3076923076923077,-0.1375599999999984,0.5241455652414596
SOL,15m,14,3.0,RSI(14)<25/>75,None,2%,2.0%,26,0.3076923076923077,-0.2275599999999983,0.39970454785269893
SOL,15m,14,3.0,RSI(14)<25/>75,None,2%,3.0%,25,0.44,-0.2264599999999985,0.47917481198684786
SOL,15m,14,3.0,RSI(14)<25/>75,None,3%,1.5%,26,0.2692307692307692,-0.10258249999999833,0.6638265101303511
SOL,15m,14,3.0,RSI(14)<25/>75,None,3%,2.0%,26,0.3076923076923077,-0.1475599999999982,0.6107417959269849
SOL,15m,14,3.0,RSI(14)<25/>75,None,3%,3.0%,25,0.4,-0.1764249999999989,0.6212877397473483
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,mid_bb,1.5%,11,0.2727272727272727,-0.01660935481008707,0.8707543785690827
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,mid_bb,2.0%,11,0.2727272727272727,-0.05661935481008759,0.6640199690832678
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,mid_bb,3.0%,10,0.5,0.09925805801071759,1.6390758008609443
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,1%,1.5%,11,0.2727272727272727,-0.10168499999999875,0.208738619562684
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,1%,2.0%,11,0.36363636363636365,-0.1116799999999993,0.24259070871482116
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,1%,3.0%,10,0.7,-0.030559999999999875,0.6719798207481367
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,2%,1.5%,11,0.2727272727272727,-0.07167999999999886,0.44222239514435163
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,2%,2.0%,11,0.2727272727272727,-0.11168999999999939,0.3372300023736076
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,2%,3.0%,10,0.5,-0.060584999999999535,0.6099217718829508
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,3%,1.5%,11,0.2727272727272727,-0.04167499999999878,0.6757061707260207
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,3%,2.0%,11,0.2727272727272727,-0.0816849999999993,0.5152800854498012
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<25,3%,3.0%,10,0.5,-0.010569999999999871,0.9319447574284528
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,mid_bb,1.5%,20,0.2,-0.02076820435393792,0.9191820046543906
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,mid_bb,2.0%,20,0.2,-0.10077320435393818,0.7009519723605603
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,mid_bb,3.0%,19,0.3157894736842105,-0.024885791533133,0.9383656544447065
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,1%,1.5%,21,0.3333333333333333,-0.16226999999999833,0.27833492695292933
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,1%,2.0%,21,0.38095238095238093,-0.20225999999999875,0.2612586288761487
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,1%,3.0%,20,0.6,-0.14114999999999941,0.4318776413765364
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,2%,1.5%,21,0.23809523809523808,-0.16226499999999858,0.3685572526510393
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,2%,2.0%,21,0.23809523809523808,-0.24226999999999874,0.28105525550477967
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,2%,3.0%,20,0.35,-0.27115499999999904,0.32843361856525655
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,3%,1.5%,21,0.23809523809523808,-0.11225999999999844,0.5631481661640281
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,3%,2.0%,21,0.23809523809523808,-0.1922649999999986,0.42944685144519223
SOL,15m,14,3.0,RSI(14)<25/>75,ADX<35,3%,3.0%,20,0.35,-0.20113999999999926,0.5018389409681389
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,mid_bb,1.5%,24,0.4166666666666667,0.01127428117241601,1.0501335401312497
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,mid_bb,2.0%,23,0.43478260869565216,-0.037670718827585103,0.8624302712354921
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,mid_bb,3.0%,20,0.6,0.13502414887525957,1.54333487133419
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,1%,1.5%,24,0.5416666666666666,-0.06050749999999746,0.6575935488434717
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,1%,2.0%,23,0.5652173913043478,-0.09445499999999862,0.5516234690971287
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,1%,3.0%,21,0.8095238095238095,0.02774500000000072,1.2233177720540944
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,2%,1.5%,24,0.4583333333333333,-0.0005224999999976637,0.9974979948044597
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,2%,2.0%,23,0.4782608695652174,-0.04446999999999891,0.8240762718569548
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,2%,3.0%,21,0.6190476190476191,-0.002299999999999091,0.9907448392418853
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,3%,1.5%,23,0.30434782608695654,-0.05442499999999761,0.7882213315693296
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,3%,2.0%,22,0.3181818181818182,-0.11336499999999869,0.641170512455294
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<25,3%,3.0%,20,0.5,-0.02119999999999935,0.9317450096587272
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,mid_bb,1.5%,47,0.2765957446808511,-0.13513665742759817,0.7525150951805749
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,mid_bb,2.0%,46,0.32608695652173914,-0.2012261656401318,0.6917727416096618
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,mid_bb,3.0%,37,0.4864864864864865,0.09861604540776445,1.167118930693811
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,1%,1.5%,52,0.4807692307692308,-0.21015749999999522,0.5153669209083597
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,1%,2.0%,51,0.5098039215686274,-0.29410999999999726,0.44141834273451147
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,1%,3.0%,49,0.6938775510204082,-0.1619149999999976,0.6524571514429577
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,2%,1.5%,51,0.3333333333333333,-0.2241399999999954,0.5895398025894175
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,2%,2.0%,50,0.38,-0.2930799999999975,0.5511035549633199
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,2%,3.0%,46,0.5434782608695652,-0.1787549999999975,0.7259388726628834
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,3%,1.5%,50,0.24,-0.2630299999999955,0.5690011142426475
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,3%,2.0%,48,0.2916666666666667,-0.31090999999999724,0.5657924138316324
SOL,15m,20,2.0,RSI(14)<25/>75,ADX<35,3%,3.0%,43,0.4418604651162791,-0.19550499999999763,0.7377109662185759
SOL,15m,20,2.5,None,None,mid_bb,1.5%,151,0.47019867549668876,-0.3079739959828294,0.7602914137518487
SOL,15m,20,2.5,None,None,mid_bb,2.0%,137,0.5328467153284672,-0.3380794671120497,0.7491582698125433
SOL,15m,20,2.5,None,None,mid_bb,3.0%,100,0.59,-0.2160843339866383,0.830303148778904
SOL,15m,20,2.5,None,None,1%,1.5%,209,0.5454545454545454,-0.5065674999999841,0.6679786263094423
SOL,15m,20,2.5,None,None,1%,2.0%,187,0.6203208556149733,-0.4581399999999908,0.6935907811047484
SOL,15m,20,2.5,None,None,1%,3.0%,158,0.7025316455696202,-0.4672999999999928,0.6798624360735409
SOL,15m,20,2.5,None,None,2%,1.5%,175,0.38285714285714284,-0.46540499999998536,0.731667661226862
SOL,15m,20,2.5,None,None,2%,2.0%,154,0.44805194805194803,-0.4831199999999919,0.7301050820377354
SOL,15m,20,2.5,None,None,2%,3.0%,127,0.5669291338582677,-0.3443849999999921,0.7983889144198643
SOL,15m,20,2.5,None,None,3%,1.5%,147,0.2925170068027211,-0.42583499999998664,0.7450410427431348
SOL,15m,20,2.5,None,None,3%,2.0%,127,0.3937007874015748,-0.17463999999999205,0.8923005766088047
SOL,15m,20,2.5,None,None,3%,3.0%,102,0.5294117647058824,0.07197000000000713,1.048277388714486
SOL,15m,20,2.5,None,ADX<25,mid_bb,1.5%,128,0.53125,-0.2389179528415854,0.7520569190103915
SOL,15m,20,2.5,None,ADX<25,mid_bb,2.0%,121,0.5950413223140496,-0.2614894761609463,0.7466064478308574
SOL,15m,20,2.5,None,ADX<25,mid_bb,3.0%,100,0.68,-0.11658114655654488,0.8827021636634386
SOL,15m,20,2.5,None,ADX<25,1%,1.5%,125,0.544,-0.30750249999998946,0.6640941402655094
SOL,15m,20,2.5,None,ADX<25,1%,2.0%,118,0.6271186440677966,-0.2650399999999938,0.7139773806440537
SOL,15m,20,2.5,None,ADX<25,1%,3.0%,106,0.7358490566037735,-0.17228999999999478,0.8018926501701833
SOL,15m,20,2.5,None,ADX<25,2%,1.5%,101,0.44554455445544555,-0.04700999999999139,0.9477294965308757
SOL,15m,20,2.5,None,ADX<25,2%,2.0%,92,0.5108695652173914,-0.05741999999999557,0.9394105667465145
SOL,15m,20,2.5,None,ADX<25,2%,3.0%,83,0.6144578313253012,-0.0278899999999956,0.9719393915003262
SOL,15m,20,2.5,None,ADX<25,3%,1.5%,84,0.32142857142857145,-0.13403249999999106,0.8535848005440169
SOL,15m,20,2.5,None,ADX<25,3%,2.0%,75,0.41333333333333333,-0.029524999999995354,0.9681389476410461
SOL,15m,20,2.5,None,ADX<25,3%,3.0%,67,0.5373134328358209,0.07899500000000385,1.0820382072997896
SOL,15m,20,2.5,None,ADX<35,mid_bb,1.5%,157,0.4840764331210191,-0.2805306708022611,0.7843461071792112
SOL,15m,20,2.5,None,ADX<35,mid_bb,2.0%,143,0.5524475524475524,-0.2823453199920643,0.7905170423409176
SOL,15m,20,2.5,None,ADX<35,mid_bb,3.0%,107,0.6542056074766355,0.023024265369692664,1.0200359966494155
SOL,15m,20,2.5,None,ADX<35,1%,1.5%,177,0.5423728813559322,-0.44266249999998625,0.6597213814468339
SOL,15m,20,2.5,None,ADX<35,1%,2.0%,164,0.6280487804878049,-0.3637849999999918,0.7168172936954667
SOL,15m,20,2.5,None,ADX<35,1%,3.0%,141,0.723404255319149,-0.2993049999999939,0.7528988289102762
SOL,15m,20,2.5,None,ADX<35,2%,1.5%,150,0.38,-0.4139624999999868,0.7228373580793775
SOL,15m,20,2.5,None,ADX<35,2%,2.0%,132,0.4393939393939394,-0.459839999999993,0.704931918224873
SOL,15m,20,2.5,None,ADX<35,2%,3.0%,110,0.5636363636363636,-0.31641999999999343,0.78775439020137
SOL,15m,20,2.5,None,ADX<35,3%,1.5%,126,0.2777777777777778,-0.4485674999999885,0.6930610415536979
SOL,15m,20,2.5,None,ADX<35,3%,2.0%,108,0.3888888888888889,-0.17451999999999376,0.8744406233362632
SOL,15m,20,2.5,None,ADX<35,3%,3.0%,85,0.5176470588235295,5.000000005642852e-06,1.0000039265422522
SOL,15m,20,2.5,RSI(14)<30/>70,None,mid_bb,1.5%,79,0.3924050632911392,-0.07863896472674753,0.8979821041769669
SOL,15m,20,2.5,RSI(14)<30/>70,None,mid_bb,2.0%,77,0.45454545454545453,-0.1330761889506048,0.8495396185801449
SOL,15m,20,2.5,RSI(14)<30/>70,None,mid_bb,3.0%,66,0.5303030303030303,-0.047825910135414006,0.950325451543788
SOL,15m,20,2.5,RSI(14)<30/>70,None,1%,1.5%,109,0.5596330275229358,-0.22556499999999194,0.7073928497301875
SOL,5m,30,3.0,None,ADX<35,1%,2.0%,173,0.6416184971098265,-0.31333499999999126,0.7600252737995007
SOL,5m,30,3.0,None,ADX<35,1%,3.0%,152,0.7368421052631579,-0.24096999999999133,0.8060260166790162
SOL,5m,30,3.0,None,ADX<35,2%,1.5%,150,0.4,-0.3090549999999866,0.7861825150562375
SOL,5m,30,3.0,None,ADX<35,2%,2.0%,142,0.4647887323943662,-0.35059999999999236,0.7809571410721026
SOL,5m,30,3.0,None,ADX<35,2%,3.0%,119,0.6134453781512605,-0.04599999999999263,0.9678022216467116
SOL,5m,30,3.0,None,ADX<35,3%,1.5%,134,0.31343283582089554,-0.26218999999998754,0.8225472413233059
SOL,5m,30,3.0,None,ADX<35,3%,2.0%,122,0.36885245901639346,-0.3194449999999941,0.8030075048871218
SOL,5m,30,3.0,None,ADX<35,3%,3.0%,98,0.5612244897959183,0.25615000000000576,1.1918001055780443
SOL,5m,30,3.0,RSI(14)<30/>70,None,mid_bb,1.5%,149,0.44966442953020136,-0.17467601696936969,0.8673571695666528
SOL,5m,30,3.0,RSI(14)<30/>70,None,mid_bb,2.0%,129,0.5193798449612403,0.005622852851361812,1.0043065214920894
SOL,5m,30,3.0,RSI(14)<30/>70,None,mid_bb,3.0%,103,0.5922330097087378,0.5159746232157906,1.3955465274640784
SOL,5m,30,3.0,RSI(14)<30/>70,None,1%,1.5%,170,0.5823529411764706,-0.25523749999998724,0.7761629245384465
SOL,5m,30,3.0,RSI(14)<30/>70,None,1%,2.0%,159,0.6415094339622641,-0.28856999999999233,0.7596111393417418
SOL,5m,30,3.0,RSI(14)<30/>70,None,1%,3.0%,138,0.717391304347826,-0.32622999999999247,0.7306700020226847
SOL,5m,30,3.0,RSI(14)<30/>70,None,2%,1.5%,148,0.40540540540540543,-0.2769699999999866,0.8040274249810809
SOL,5m,30,3.0,RSI(14)<30/>70,None,2%,2.0%,141,0.475177304964539,-0.28952999999999296,0.8142180642180685
SOL,5m,30,3.0,RSI(14)<30/>70,None,2%,3.0%,121,0.5785123966942148,-0.25822499999999193,0.8369776228941611
SOL,5m,30,3.0,RSI(14)<30/>70,None,3%,1.5%,134,0.3283582089552239,-0.17209999999998746,0.8809326138093337
SOL,5m,30,3.0,RSI(14)<30/>70,None,3%,2.0%,121,0.36363636363636365,-0.3483499999999941,0.7851799776762347
SOL,5m,30,3.0,RSI(14)<30/>70,None,3%,3.0%,104,0.5192307692307693,0.009730000000005595,1.0062655350496514
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,mid_bb,1.5%,92,0.5,-0.03791428227585427,0.9486764010181603
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,mid_bb,2.0%,88,0.5568181818181818,-0.09539283956874997,0.8838499926107101
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,mid_bb,3.0%,78,0.6538461538461539,0.07118540472204528,1.0848915737641338
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,1%,1.5%,99,0.5959595959595959,-0.11493499999999196,0.8210766380746414
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,1%,2.0%,96,0.6458333333333334,-0.16171999999999476,0.7741277689320999
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,1%,3.0%,89,0.7415730337078652,-0.12426499999999445,0.8260263903958636
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,2%,1.5%,87,0.42528735632183906,-0.10231999999999225,0.8725730724684697
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,2%,2.0%,84,0.47619047619047616,-0.16909999999999623,0.8175009173519865
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,2%,3.0%,76,0.5921052631578947,-0.11054499999999544,0.885178472196981
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,3%,1.5%,82,0.34146341463414637,-0.057084999999992565,0.9341750987344773
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,3%,2.0%,76,0.39473684210526316,-0.10063999999999668,0.8961103311586457
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<25,3%,3.0%,70,0.5428571428571428,0.10580000000000399,1.106453625259095
SOL,5m,30,3.0,RSI(14)<30/>70,ADX<35,mid_bb,1.5%,132,0.4696969696969697,-0.21999371820263103,0.8043108715507629
